name,ssn_solved,ssn_status,pmm_iter,ssn_iter,ssn_obj,pmm_tol_achieved,ssn_time,ssn_avg_ram_mb,qpalm_solved,qpalm_status,qpalm_iter,qpalm_inner_iter,qpalm_obj,qpalm_tol_achieved,qpalm_time,qpalm_avg_ram_mb,osqp_solved,osqp_status,osqp_iter,osqp_obj,osqp_tol_achieved,osqp_time,osqp_avg_ram_mb
QSCSD8,1,0,17,272,940.7636168887353,3.1750846504964635e-09,1.206950167,116.265625,1,1,12,339,940.7635540182777,8.752796785889318e-06,0.200950957,105.890625,1,1,1550,940.7629281336145,1.2235484527696037e-05,0.10341416599999999,103.1875
QSCTAP1,1,0,10,220,1415.8611662427036,8.837548869657035e-07,0.10703970800000001,104.3125,1,1,12,239,1415.861124962817,2.9114184232007223e-05,0.027175082,102.171875,0,8,2251934,1414.9821551525956,0.07258518517009095,30.000040123999998,101.609375
QSCTAP2,1,0,6,77,1735.0265005381793,2.3328505047835514e-07,0.187642958,107.75,1,1,10,143,1735.0261569985635,2.8957460531203695e-05,0.077291374,104.484375,0,8,472939,1734.1145556857928,0.053364066440933854,30.000170541,101.734375
QSCTAP3,1,0,8,102,1438.7546795342394,4.5564376640078497e-08,0.33785220800000004,111.296875,1,1,11,139,1438.7545745753218,2.6928572415298816e-05,0.105983583,107.09375,0,8,372132,1438.701322891498,0.004473582967321878,30.000244874,104.015625
QSEBA,1,0,16,209,81481241.77117793,8.825132099970617e-07,0.33344654100000004,107.734375,1,1,22,128,81480256.47216193,0.004592584274071839,0.028151124,103.046875,1,1,241875,81481644.97525421,0.0010000251740480855,6.254452583,102.4375
QSHARE1B,1,0,36,921,726287.4253589889,8.576671061401424e-07,0.07530229199999999,102.109375,1,1,40,423,720078.2814725242,0.002798934008784936,0.021709415,100.59375,1,1,99700,720090.2644355464,0.8546633189369148,0.6808687910000001,100.515625
QSHARE2B,1,0,19,554,11703.643287799603,2.3555081736853952e-07,0.037092,102.640625,1,1,15,153,11703.660116057361,0.00018864949127282254,0.004017999,100.078125,0,8,7986023,11703.73829755193,0.08745259241646518,30.000028833,100.984375
QSHELL,0,4,1309,61995,1572636842887.2002,1.3211659124843453e-05,30.00377075,121.53125,1,1,22,386,1572636841659.7815,0.02231442018159016,0.46686304,113.4453125,1,1,5625,1572637556845.2632,4.2671338808273225,0.7406521660000001,107.265625
QSHIP04L,1,0,23,357,2420012.9688078556,1.697722648189342e-07,0.887329583,109.21875,1,1,15,364,2420014.8340989184,4.021577084145633e-05,0.143060749,104.359375,1,1,5525,2420015.7196363537,0.0011891950273153762,0.250814207,102.59375
QSHIP04S,1,0,21,317,2424993.0313783037,4.4185641248846624e-08,0.526540084,106.5625,1,1,13,328,2424993.554990882,2.4366094161054137e-05,0.092911541,102.4375,1,1,2550,2424994.394322844,0.007302436732150363,0.079914375,101.9375
QSHIP08L,1,0,22,392,2376040.5780954757,1.2134844196049325e-08,6.748283708,144.859375,1,1,14,369,2376040.636811156,6.0489658302303074e-05,0.8109893739999999,121.45870535714286,1,1,8500,2376040.8346574446,0.001044147238153936,2.648918541,116.015625
QSHIP08S,1,0,18,286,2385728.831105452,2.0602027272962013e-09,2.0291905420000003,121.09375,1,1,12,292,2385728.4352404317,0.007241172962341476,0.229255498,111.66666666666667,1,1,4200,2385727.988467625,0.003985216592450285,0.447735374,106.90625
QSHIP12L,1,0,39,738,3018875.873098642,3.0297987537400116e-08,14.273632625000001,168.015625,1,1,17,454,3018876.5267719775,0.005635940340648376,1.5704786659999999,134.08217592592592,1,1,2725,3018876.3882172466,0.003283897767546138,1.4191156660000002,121.328125
QSHIP12S,1,0,30,592,3056959.656666993,1.136533815702844e-07,4.392211708,128.25,1,1,15,368,3056961.570086856,0.0006470912997175018,0.329694125,115.315625,1,1,2050,3056962.0523159727,0.007269146759930359,0.25834508300000003,109.203125
QSIERRA,1,0,8,169,23750450.301836878,9.553828808194157e-08,0.6366925,109.78125,1,1,88,371,23750486.066666275,0.06178104068398553,0.144388248,104.375,1,1,9375,23750677.842889067,0.06078860998692715,0.57150275,102.78125
QSTAIR,1,0,16,241,7985452.774737356,8.75222398762425e-09,0.285762,105.546875,1,1,38,297,7985452.718992157,1.3849824641165885e-05,0.06390079100000001,102.421875,1,1,74375,7985447.596251128,0.0005093881714724449,2.298431499,101.9375
QSTANDAT,1,0,11,102,6411.846073561521,1.846564506179413e-08,0.149306167,104.921875,1,1,7,36,6411.832555866471,6.350490132960596e-05,0.008140499,100.65625,1,1,8325,6411.849765518491,1.3024586696618902e-05,0.209880708,101.296875
S268,1,0,4,17,-3.036864654859528e-06,5.141661866041285e-07,0.000151959,101.5625,1,1,5,7,-14462.99960512596,0.006628919754078942,2.9498999999999997e-05,100.875,1,1,250,-14462.999794079466,0.005304771692429691,8.7624e-05,99.03125
STADAT1,0,4,451,21731,-18930206.948244557,0.00022553598907042592,30.01777825,62.6875,1,1,146,1104,-28526860.722362,0.0018837299556659756,0.916495124,107.865625,0,8,349446,-28705928.235126235,0.755631266927043,30.000201499,99.54886642156863
STADAT2,0,4,834,39094,-26.456129822854066,0.01620176581487325,30.035521499999998,95.5,1,1,12,447,-32.62666092617278,2.527886953892933e-07,0.309799124,107.553125,0,8,350392,-34.326611064407416,0.13329885218152537,30.000253541,85.52130402750491
STADAT3,0,4,456,21483,-5.741791257637762,0.00015670017129469432,30.049417125,124.71875,1,1,17,616,-35.779460263322335,8.142825919142322e-07,0.9267764980000001,117.04270833333334,0,8,176406,-38.45231857660065,0.40176814550563267,30.000527541,110.0
STCQP1,1,0,6,23,155143.09381707016,5.979755217175869e-07,0.501476375,179.453125,1,1,20,47,155143.55088111933,8.890638437009102e-06,0.128807957,119.65625,1,1,75,155143.55470415507,1.0339212704493338e-07,0.027020541,112.796875
STCQP2,1,0,8,23,22327.313242379663,7.159417531139514e-07,0.6936809580000001,178.421875,1,1,18,40,22327.31294054062,1.2142553008853696e-05,0.22634158199999999,120.92578125,1,1,75,22327.313272417334,2.371801562959307e-08,0.050645957,116.34375
TAME,1,0,2,4,3.725292634784589e-09,3.124213871584557e-08,4.6167e-05,101.953125,1,1,2,4,2.6937728588081415e-24,4.999989654767496e-08,1.8123000000000002e-05,99.578125,1,1,50,2.4651903288156624e-32,2.495113274690002e-09,2.7958e-05,100.046875
UBH1,0,4,246,11703,1.3769704462480856,0.178611065084051,30.048386042,144.6875,1,1,100,200,1.6168367627172242,0.0013663956279711198,0.525365582,146.9453125,1,1,24125,1.116000817319064,1.5235365656609625e-08,11.668877916,127.4375
VALUES,1,0,6,36,-1.1791536573249315,6.834229621531019e-07,0.008091958,102.234375,1,1,4,38,-1.3966207845262746,5.339817355001143e-07,0.002490123,102.46875,1,1,975,-1.3966225798117733,1.5286485876695425e-06,0.009652207999999999,101.765625
YAO,1,0,48,2064,11.19338674484817,5.7646736311477264e-08,0.742875375,108.546875,1,1,698,5734,-167.1496076128745,1.0185246062815364e-06,2.183768249,106.45439189189189,0,8,459765,-252.6793498060818,3.852735346182847e-05,30.000201707,103.65625
ZECEVIC2,1,0,2,4,-4.124999107336234,3.7827832545455243e-07,4.9166e-05,101.203125,1,1,2,5,-4.125000000185003,1.0000640716285725e-08,2.7332e-05,100.6875,1,1,100,-4.124999965783571,2.724227243788846e-08,3.1082e-05,100.078125
