name,ssn_solved,ssn_status,pmm_iter,ssn_iter,ssn_obj,pmm_tol_achieved,ssn_time,qpalm_solved,qpalm_status,qpalm_iter,qpalm_inner_iter,qpalm_obj,qpalm_tol_achieved,qpalm_time,osqp_solved,osqp_status,osqp_iter,osqp_obj,osqp_tol_achieved,osqp_time
S268,1,0,3,5,-7.275957614183426e-12,6.38821080059897e-07,0.000137791,1,1,5,7,0.00039487403955718037,0.006628919754078942,3.9622999999999997e-05,1,1,250,0.00020592053442669567,0.005304771692429691,9.4375e-05
STADAT1,1,0,1268,62114,-28530689.496998016,9.755108801351398e-07,36.986109208,1,1,146,1104,-28526860.722362,0.0018837299556659756,0.906239332,0,8,686469,-28702855.390861414,0.5354839807662147,60.000263583
STADAT2,1,0,54,935,-32.6267754993181,2.7819086109372857e-07,0.948996583,1,1,12,447,-32.62666092617278,2.527886953892933e-07,0.31819812399999997,0,8,687078,-33.77026396697732,0.09139379962625145,60.000231957
STADAT3,1,0,102,3739,-35.779463713406905,5.509817476390637e-07,6.247946499999999,1,1,17,616,-35.779460263322335,8.142825919142322e-07,0.996766457,0,8,347900,-38.13402668765621,0.26070403505373746,60.0004645
STCQP1,1,0,11,88,155143.01899870398,6.996089255024866e-07,0.923870666,1,1,20,47,155143.55088111933,8.890638437009102e-06,0.13198220700000002,1,1,75,155143.55470415507,1.0339212704493338e-07,0.027642708000000002
STCQP2,1,0,15,189,22327.30040881803,5.765243719005971e-07,2.015596125,1,1,18,40,22327.31294054062,1.2142553008853696e-05,0.22702729000000002,1,1,75,22327.313272417334,2.371801562959307e-08,0.051463249
TAME,1,0,1,2,0.0,4.273106645890935e-07,6.745899999999999e-05,1,1,2,4,2.6937728588081415e-24,4.999989654767496e-08,1.8082e-05,1,1,50,2.4651903288156624e-32,2.495113274690002e-09,2.0333e-05
UBH1,1,0,48,1375,1.8261203290282777,9.94221371036642e-07,4.443869749,1,1,100,200,1.6168367627172242,0.0013663956279711198,0.557694874,1,1,24125,1.116000817319064,1.5235365656609625e-08,11.978950332
VALUES,1,0,8,131,-1.2680206521916844,2.7694577892106896e-07,0.028109125,1,1,4,38,-1.3966207845262746,5.339817355001143e-07,0.00251654,1,1,975,-1.3966225798117733,1.5286485876695425e-06,0.009524124
YAO,1,0,72,2729,6.935034833638042,8.776920996968891e-07,1.003883667,1,1,698,5734,105.97539238712551,1.0185246062815364e-06,2.316654207,0,3,748225,1e+30,1.6932977326000646e-05,50.001246583
ZECEVIC2,1,0,2,3,-4.125000002753846,4.999993752363707e-10,5.5208000000000004e-05,1,1,2,5,-4.125000000185003,1.0000640716285725e-08,1.8831e-05,1,1,100,-4.124999965783571,2.724227243788846e-08,2.6082e-05
